n,x,v
960,-0.099535,-0.0428337
961,-0.0995778,-0.0418588
962,-0.0996197,-0.0408836
963,-0.0996606,-0.0399079
964,-0.0997005,-0.0389319
965,-0.0997394,-0.0379555
966,-0.0997774,-0.0369786
967,-0.0998144,-0.0360014
968,-0.0998504,-0.0350239
969,-0.0998854,-0.034046
970,-0.0999194,-0.0330677
971,-0.0999525,-0.0320892
972,-0.0999846,-0.0311102
973,-0.100016,-0.030131
974,-0.100046,-0.0291515
975,-0.100075,-0.0281717
976,-0.100103,-0.0271916
977,-0.10013,-0.0262112
978,-0.100157,-0.0252306
979,-0.100182,-0.0242497
980,-0.100206,-0.0232686
981,-0.100229,-0.0222872
982,-0.100252,-0.0213056
983,-0.100273,-0.0203238
984,-0.100293,-0.0193417
985,-0.100313,-0.0183595
986,-0.100331,-0.0173771
987,-0.100348,-0.0163945
988,-0.100365,-0.0154117
989,-0.10038,-0.0144288
990,-0.100395,-0.0134457
991,-0.100408,-0.0124625
992,-0.10042,-0.0114792
993,-0.100432,-0.0104957
994,-0.100442,-0.0095121
995,-0.100452,-0.00852842
996,-0.10046,-0.00754464
997,-0.100468,-0.00656078
998,-0.100475,-0.00557685
999,-0.10048,-0.00459285
1000,-0.100485,-0.0036088
1001,-0.100488,-0.0026247
1002,-0.100491,-0.00164057
1003,-0.100493,-0.000656411
1004,-0.100493,0.000327763
1005,-0.100493,0.00131194
1006,-0.100492,0.00229612
1007,-0.100489,0.00328028
1008,-0.100486,0.00426443
1009,-0.100482,0.00524854
1010,-0.100477,0.00623261
1011,-0.10047,0.00721662
1012,-0.100463,0.00820058
1013,-0.100455,0.00918446
1014,-0.100446,0.0101683
1015,-0.100436,0.011152
1016,-0.100424,0.0121356
1017,-0.100412,0.0131191
1018,-0.100399,0.0141025
1019,-0.100385,0.0150858
1020,-0.10037,0.0160689
1021,-0.100354,0.0170519
1022,-0.100337,0.0180347
1023,-0.100319,0.0190173
1024,-0.1003,0.0199998
1025,-0.10028,0.0209821
1026,-0.100259,0.0219642
1027,-0.100237,0.0229461
1028,-0.100214,0.0239278
1029,-0.10019,0.0249092
1030,-0.100165,0.0258904
1031,-0.100139,0.0268714
1032,-0.100112,0.0278521
1033,-0.100084,0.0288326
1034,-0.100056,0.0298128
1035,-0.100026,0.0307927
1036,-0.099995,0.0317723
1037,-0.0999632,0.0327516
1038,-0.0999305,0.0337306
1039,-0.0998967,0.0347093
1040,-0.099862,0.0356877
1041,-0.0998263,0.0366657
1042,-0.0997897,0.0376434
1043,-0.099752,0.0386207
1044,-0.0997134,0.0395976
1045,-0.0996738,0.0405742
1046,-0.0996332,0.0415504
1047,-0.0995917,0.0425262
1048,-0.0995491,0.0435016
1049,-0.0995056,0.0444765
1050,-0.0994612,0.0454511
1051,-0.0994157,0.0464252
1052,-0.0993693,0.0473988
1053,-0.0993219,0.048372
1054,-0.0992735,0.0493448
1055,-0.0992242,0.0503171
1056,-0.0991739,0.0512888
1057,-0.0991226,0.0522602
1058,-0.0990703,0.053231
1059,-0.0990171,0.0542012
1060,-0.0989629,0.055171
1061,-0.0989077,0.0561403
1062,-0.0988516,0.057109
1063,-0.0987945,0.0580771
1064,-0.0987364,0.0590447
1065,-0.0986773,0.0600117
1066,-0.0986173,0.0609782
1067,-0.0985563,0.0619441
1068,-0.0984944,0.0629093
1069,-0.0984315,0.063874
1070,-0.0983676,0.0648381
1071,-0.0983028,0.0658015
1072,-0.098237,0.0667643
1073,-0.0981702,0.0677264
1074,-0.0981025,0.068688
1075,-0.0980338,0.0696488
1076,-0.0979642,0.070609
1077,-0.0978935,0.0715685
1078,-0.097822,0.0725273
1079,-0.0977494,0.0734854
1080,-0.097676,0.0744428
1081,-0.0976015,0.0753994
1082,-0.0975261,0.0763554
1083,-0.0974498,0.0773106
1084,-0.0973725,0.0782651
1085,-0.0972942,0.0792188
1086,-0.097215,0.0801717
1087,-0.0971348,0.0811239
1088,-0.0970537,0.0820753
1089,-0.0969716,0.0830259
1090,-0.0968886,0.0839757
1091,-0.0968046,0.0849247
1092,-0.0967197,0.0858729
1093,-0.0966338,0.0868202
1094,-0.096547,0.0877667
1095,-0.0964592,0.0887124
1096,-0.0963705,0.0896572
1097,-0.0962808,0.0906011
1098,-0.0961902,0.0915442
1099,-0.0960987,0.0924863
1100,-0.0960062,0.0934276
1101,-0.0959128,0.094368
1102,-0.0958184,0.0953074
1103,-0.0957231,0.096246
1104,-0.0956269,0.0971836
1105,-0.0955297,0.0981203
1106,-0.0954316,0.099056
1107,-0.0953325,0.0999908
1108,-0.0952325,0.100925
1109,-0.0951316,0.101857
1110,-0.0950297,0.102789
1111,-0.0949269,0.10372
1112,-0.0948232,0.10465
1113,-0.0947186,0.105579
1114,-0.094613,0.106507
1115,-0.0945065,0.107433
1116,-0.0943991,0.108359
1117,-0.0942907,0.109284
1118,-0.0941814,0.110207
1119,-0.0940712,0.11113
1120,-0.0939601,0.112051
1121,-0.093848,0.112972
1122,-0.093735,0.113891
1123,-0.0936212,0.114809
1124,-0.0935063,0.115726
1125,-0.0933906,0.116642
1126,-0.093274,0.117557
1127,-0.0931564,0.118471
1128,-0.093038,0.119383
1129,-0.0929186,0.120295
1130,-0.0927983,0.121205
1131,-0.0926771,0.122114
1132,-0.092555,0.123022
1133,-0.0924319,0.123929
1134,-0.092308,0.124834
1135,-0.0921832,0.125738
1136,-0.0920574,0.126641
1137,-0.0919308,0.127543
1138,-0.0918032,0.128444
1139,-0.0916748,0.129343
1140,-0.0915455,0.130241
1141,-0.0914152,0.131138
1142,-0.0912841,0.132033
1143,-0.0911521,0.132928
1144,-0.0910191,0.133821
1145,-0.0908853,0.134712
1146,-0.0907506,0.135603
1147,-0.090615,0.136492
1148,-0.0904785,0.137379
1149,-0.0903411,0.138266
1150,-0.0902029,0.139151
1151,-0.0900637,0.140035
1152,-0.0899237,0.140917
1153,-0.0897827,0.141798
1154,-0.089641,0.142677
1155,-0.0894983,0.143556
1156,-0.0893547,0.144432
1157,-0.0892103,0.145308
1158,-0.089065,0.146182
1159,-0.0889188,0.147054
1160,-0.0887717,0.147926
1161,-0.0886238,0.148795
1162,-0.088475,0.149663
1163,-0.0883254,0.15053
1164,-0.0881748,0.151396
1165,-0.0880234,0.152259
1166,-0.0878712,0.153122
1167,-0.087718,0.153983
1168,-0.0875641,0.154842
1169,-0.0874092,0.1557
1170,-0.0872535,0.156557
1171,-0.087097,0.157411
1172,-0.0869396,0.158265
1173,-0.0867813,0.159117
1174,-0.0866222,0.159967
1175,-0.0864622,0.160815
1176,-0.0863014,0.161663
1177,-0.0861397,0.162508
1178,-0.0859772,0.163352
1179,-0.0858139,0.164195
1180,-0.0856497,0.165035
1181,-0.0854846,0.165875
1182,-0.0853188,0.166712
1183,-0.0851521,0.167548
1184,-0.0849845,0.168382
1185,-0.0848161,0.169215
1186,-0.0846469,0.170046
1187,-0.0844769,0.170876
1188,-0.084306,0.171703
1189,-0.0841343,0.172529
1190,-0.0839618,0.173354
1191,-0.0837884,0.174176
1192,-0.0836142,0.174997
1193,-0.0834392,0.175817
1194,-0.0832634,0.176634
1195,-0.0830868,0.17745
1196,-0.0829093,0.178264
1197,-0.0827311,0.179077
1198,-0.082552,0.179887
1199,-0.0823721,0.180696
1200,-0.0821914,0.181504
1201,-0.0820099,0.182309
1202,-0.0818276,0.183113
1203,-0.0816445,0.183914
1204,-0.0814606,0.184714
1205,-0.0812758,0.185513
1206,-0.0810903,0.186309
1207,-0.080904,0.187104
1208,-0.0807169,0.187897
1209,-0.080529,0.188687
1210,-0.0803403,0.189477
1211,-0.0801509,0.190264
1212,-0.0799606,0.191049
1213,-0.0797695,0.191833
1214,-0.0795777,0.192615
1215,-0.0793851,0.193394
1216,-0.0791917,0.194172
1217,-0.0789975,0.194948
1218,-0.0788026,0.195723
1219,-0.0786069,0.196495
1220,-0.0784104,0.197265
1221,-0.0782131,0.198034
1222,-0.0780151,0.1988
1223,-0.0778163,0.199565
1224,-0.0776167,0.200327
1225,-0.0774164,0.201088
1226,-0.0772153,0.201847
1227,-0.0770134,0.202603
1228,-0.0768108,0.203358
1229,-0.0766075,0.204111
1230,-0.0764034,0.204862
1231,-0.0761985,0.20561
1232,-0.0759929,0.206357
1233,-0.0757865,0.207102
1234,-0.0755794,0.207845
1235,-0.0753716,0.208586
1236,-0.075163,0.209324
1237,-0.0749537,0.210061
1238,-0.0747436,0.210795
1239,-0.0745328,0.211528
1240,-0.0743213,0.212259
1241,-0.074109,0.212987
1242,-0.0738961,0.213713
1243,-0.0736823,0.214438
1244,-0.0734679,0.21516
1245,-0.0732527,0.21588
1246,-0.0730369,0.216598
1247,-0.0728203,0.217314
1248,-0.0726029,0.218027
1249,-0.0723849,0.218739
1250,-0.0721662,0.219448
1251,-0.0719467,0.220156
1252,-0.0717266,0.220861
1253,-0.0715057,0.221564
1254,-0.0712842,0.222265
1255,-0.0710619,0.222964
1256,-0.0708389,0.22366
1257,-0.0706153,0.224354
1258,-0.0703909,0.225047
1259,-0.0701659,0.225737
1260,-0.0699401,0.226424
1261,-0.0697137,0.22711
1262,-0.0694866,0.227793
1263,-0.0692588,0.228474
1264,-0.0690303,0.229153
1265,-0.0688012,0.22983
1266,-0.0685713,0.230504
1267,-0.0683408,0.231176
1268,-0.0681097,0.231846
1269,-0.0678778,0.232514
1270,-0.0676453,0.233179
1271,-0.0674121,0.233842
1272,-0.0671783,0.234503
1273,-0.0669438,0.235162
1274,-0.0667086,0.235818
1275,-0.0664728,0.236472
1276,-0.0662363,0.237124
1277,-0.0659992,0.237773
1278,-0.0657614,0.23842
1279,-0.065523,0.239064
1280,-0.0652839,0.239707
1281,-0.0650442,0.240347
1282,-0.0648039,0.240984
1283,-0.0645629,0.24162
1284,-0.0643213,0.242253
1285,-0.064079,0.242883
1286,-0.0638362,0.243511
1287,-0.0635926,0.244137
1288,-0.0633485,0.244761
1289,-0.0631037,0.245382
1290,-0.0628584,0.246
1291,-0.0626124,0.246617
1292,-0.0623657,0.24723
1293,-0.0621185,0.247842
1294,-0.0618707,0.248451
1295,-0.0616222,0.249057
1296,-0.0613732,0.249661
1297,-0.0611235,0.250263
1298,-0.0608732,0.250862
1299,-0.0606224,0.251459
1300,-0.0603709,0.252054
1301,-0.0601189,0.252645
1302,-0.0598662,0.253235
1303,-0.059613,0.253822
1304,-0.0593592,0.254406
1305,-0.0591048,0.254988
1306,-0.0588498,0.255568
1307,-0.0585942,0.256145
1308,-0.0583381,0.256719
1309,-0.0580813,0.257291
1310,-0.057824,0.257861
1311,-0.0575662,0.258427
1312,-0.0573078,0.258992
1313,-0.0570488,0.259554
1314,-0.0567892,0.260113
1315,-0.0565291,0.26067
1316,-0.0562684,0.261224
1317,-0.0560072,0.261776
1318,-0.0557454,0.262325
1319,-0.0554831,0.262872
1320,-0.0552202,0.263416
1321,-0.0549568,0.263957
1322,-0.0546929,0.264496
1323,-0.0544284,0.265032
1324,-0.0541633,0.265566
1325,-0.0538978,0.266097
1326,-0.0536317,0.266625
1327,-0.053365,0.267151
1328,-0.0530979,0.267675
1329,-0.0528302,0.268195
1330,-0.052562,0.268713
1331,-0.0522933,0.269229
1332,-0.0520241,0.269741
1333,-0.0517543,0.270252
1334,-0.0514841,0.270759
1335,-0.0512133,0.271264
1336,-0.0509421,0.271766
1337,-0.0506703,0.272266
1338,-0.050398,0.272762
1339,-0.0501253,0.273257
1340,-0.049852,0.273748
1341,-0.0495783,0.274237
1342,-0.049304,0.274723
1343,-0.0490293,0.275207
1344,-0.0487541,0.275687
1345,-0.0484784,0.276165
1346,-0.0482022,0.276641
1347,-0.0479256,0.277114
1348,-0.0476485,0.277584
1349,-0.0473709,0.278051
1350,-0.0470929,0.278515
1351,-0.0468143,0.278977
1352,-0.0465354,0.279436
1353,-0.0462559,0.279893
1354,-0.045976,0.280346
1355,-0.0456957,0.280797
1356,-0.0454149,0.281245
1357,-0.0451336,0.281691
1358,-0.044852,0.282133
1359,-0.0445698,0.282573
1360,-0.0442873,0.28301
1361,-0.0440042,0.283444
1362,-0.0437208,0.283876
1363,-0.0434369,0.284305
1364,-0.0431526,0.284731
1365,-0.0428679,0.285154
1366,-0.0425827,0.285574
1367,-0.0422972,0.285992
1368,-0.0420112,0.286407
1369,-0.0417248,0.286819
1370,-0.0414379,0.287228
1371,-0.0411507,0.287634
1372,-0.0408631,0.288038
1373,-0.040575,0.288439
1374,-0.0402866,0.288837
1375,-0.0399978,0.289232
1376,-0.0397085,0.289624
1377,-0.0394189,0.290013
1378,-0.0391289,0.2904
1379,-0.0388385,0.290784
1380,-0.0385477,0.291165
1381,-0.0382565,0.291543
1382,-0.037965,0.291918
1383,-0.0376731,0.29229
1384,-0.0373808,0.29266
1385,-0.0370881,0.293026
1386,-0.0367951,0.29339
1387,-0.0365017,0.293751
1388,-0.036208,0.294109
1389,-0.0359139,0.294464
1390,-0.0356194,0.294816
1391,-0.0353246,0.295166
1392,-0.0350294,0.295512
1393,-0.0347339,0.295856
1394,-0.034438,0.296196
1395,-0.0341419,0.296534
1396,-0.0338453,0.296869
1397,-0.0335484,0.297201
1398,-0.0332512,0.29753
1399,-0.0329537,0.297856
1400,-0.0326559,0.298179
1401,-0.0323577,0.2985
1402,-0.0320592,0.298817
1403,-0.0317604,0.299132
1404,-0.0314612,0.299443
1405,-0.0311618,0.299752
1406,-0.030862,0.300057
1407,-0.030562,0.30036
1408,-0.0302616,0.30066
1409,-0.029961,0.300957
1410,-0.02966,0.30125
1411,-0.0293588,0.301541
1412,-0.0290572,0.301829
1413,-0.0287554,0.302114
1414,-0.0284533,0.302396
1415,-0.0281509,0.302675
1416,-0.0278482,0.302952
1417,-0.0275452,0.303225
1418,-0.027242,0.303495
1419,-0.0269385,0.303762
1420,-0.0266348,0.304026
1421,-0.0263307,0.304288
1422,-0.0260264,0.304546
1423,-0.0257219,0.304801
1424,-0.0254171,0.305053
1425,-0.025112,0.305303
1426,-0.0248067,0.305549
1427,-0.0245012,0.305792
1428,-0.0241954,0.306033
1429,-0.0238894,0.30627
1430,-0.0235831,0.306504
1431,-0.0232766,0.306736
1432,-0.0229699,0.306964
1433,-0.0226629,0.307189
1434,-0.0223557,0.307412
1435,-0.0220483,0.307631
1436,-0.0217407,0.307847
1437,-0.0214328,0.308061
1438,-0.0211248,0.308271
1439,-0.0208165,0.308478
1440,-0.020508,0.308682
1441,-0.0201993,0.308883
1442,-0.0198904,0.309082
1443,-0.0195814,0.309277
1444,-0.0192721,0.309469
1445,-0.0189626,0.309658
1446,-0.018653,0.309844
1447,-0.0183431,0.310027
1448,-0.0180331,0.310207
1449,-0.0177229,0.310384
1450,-0.0174125,0.310557
1451,-0.0171019,0.310728
1452,-0.0167912,0.310896
1453,-0.0164803,0.311061
1454,-0.0161693,0.311222
1455,-0.015858,0.311381
1456,-0.0155467,0.311537
1457,-0.0152351,0.311689
1458,-0.0149234,0.311839
1459,-0.0146116,0.311985
1460,-0.0142996,0.312128
1461,-0.0139875,0.312269
1462,-0.0136752,0.312406
1463,-0.0133628,0.31254
1464,-0.0130503,0.312671
1465,-0.0127376,0.312799
1466,-0.0124248,0.312924
1467,-0.0121119,0.313046
1468,-0.0117988,0.313165
1469,-0.0114857,0.31328
1470,-0.0111724,0.313393
1471,-0.010859,0.313503
1472,-0.0105455,0.313609
1473,-0.0102319,0.313713
1474,-0.00991816,0.313813
1475,-0.00960435,0.31391
1476,-0.00929043,0.314005
1477,-0.00897643,0.314096
1478,-0.00866233,0.314184
1479,-0.00834815,0.314269
1480,-0.00803388,0.314351
1481,-0.00771953,0.314429
1482,-0.0074051,0.314505
1483,-0.0070906,0.314578
1484,-0.00677602,0.314647
1485,-0.00646137,0.314714
1486,-0.00614666,0.314777
1487,-0.00583188,0.314837
1488,-0.00551704,0.314895
1489,-0.00520215,0.314949
1490,-0.0048872,0.315
1491,-0.0045722,0.315048
1492,-0.00425715,0.315093
1493,-0.00394206,0.315134
1494,-0.00362693,0.315173
1495,-0.00331175,0.315209
1496,-0.00299654,0.315241
1497,-0.0026813,0.315271
1498,-0.00236603,0.315297
1499,-0.00205074,0.31532
1500,-0.00173542,0.31534
1501,-0.00142008,0.315357
1502,-0.00110472,0.315371
1503,-0.000789347,0.315382
1504,-0.000473965,0.31539
1505,-0.000158575,0.315394
1506,0.000156819,0.315396
1507,0.000472215,0.315394
1508,0.000787609,0.31539
1509,0.001103,0.315382
1510,0.00141838,0.315371
1511,0.00173375,0.315357
1512,0.00204911,0.31534
1513,0.00236445,0.31532
1514,0.00267977,0.315297
1515,0.00299507,0.315271
1516,0.00331034,0.315241
1517,0.00362558,0.315209
1518,0.00394079,0.315173
1519,0.00425596,0.315135
1520,0.0045711,0.315093
1521,0.00488619,0.315048
1522,0.00520124,0.315
1523,0.00551624,0.314949
1524,0.00583119,0.314895
1525,0.00614608,0.314838
1526,0.00646092,0.314777
1527,0.0067757,0.314714
1528,0.00709041,0.314648
1529,0.00740506,0.314578
1530,0.00771964,0.314505
1531,0.00803414,0.31443
1532,0.00834857,0.314351
1533,0.00866292,0.314269
1534,0.00897719,0.314184
1535,0.00929137,0.314096
1536,0.00960547,0.314005
1537,0.00991947,0.313911
1538,0.0102334,0.313813
1539,0.0105472,0.313713
1540,0.0108609,0.313609
1541,0.0111745,0.313503
1542,0.011488,0.313393
1543,0.0118014,0.313281
1544,0.0121147,0.313165
1545,0.0124279,0.313046
1546,0.0127409,0.312924
1547,0.0130538,0.312799
1548,0.0133666,0.312671
1549,0.0136793,0.31254
1550,0.0139918,0.312406
1551,0.0143042,0.312268
1552,0.0146165,0.312128
1553,0.0149286,0.311985
1554,0.0152406,0.311838
1555,0.0155525,0.311689
1556,0.0158642,0.311536
1557,0.0161757,0.311381
1558,0.0164871,0.311222
1559,0.0167983,0.31106
1560,0.0171094,0.310895
1561,0.0174202,0.310728
1562,0.017731,0.310557
1563,0.0180415,0.310383
1564,0.0183519,0.310206
1565,0.0186621,0.310026
1566,0.0189721,0.309843
1567,0.019282,0.309657
1568,0.0195916,0.309467
1569,0.0199011,0.309275
1570,0.0202104,0.30908
1571,0.0205195,0.308882
1572,0.0208284,0.30868
1573,0.021137,0.308476
1574,0.0214455,0.308269
1575,0.0217538,0.308058
1576,0.0220618,0.307845
1577,0.0223697,0.307629
1578,0.0226773,0.307409
1579,0.0229847,0.307187
1580,0.0232919,0.306961
1581,0.0235989,0.306733
1582,0.0239056,0.306501
1583,0.0242121,0.306267
1584,0.0245184,0.306029
1585,0.0248244,0.305789
1586,0.0251302,0.305545
1587,0.0254357,0.305299
1588,0.025741,0.305049
1589,0.0260461,0.304797
1590,0.0263509,0.304541
1591,0.0266554,0.304283
1592,0.0269597,0.304021
1593,0.0272637,0.303757
1594,0.0275675,0.30349
1595,0.027871,0.303219
1596,0.0281742,0.302946
1597,0.0284771,0.302669
1598,0.0287798,0.30239
1599,0.0290822,0.302108
1600,0.0293843,0.301823
1601,0.0296861,0.301534
1602,0.0299877,0.301243
1603,0.0302889,0.300949
1604,0.0305898,0.300652
1605,0.0308905,0.300352
1606,0.0311909,0.300049
1607,0.0314909,0.299743
1608,0.0317906,0.299434
1609,0.0320901,0.299122
1610,0.0323892,0.298808
1611,0.032688,0.29849
1612,0.0329865,0.298169
1613,0.0332847,0.297846
1614,0.0335825,0.297519
1615,0.03388,0.29719
1616,0.0341772,0.296858
1617,0.0344741,0.296522
1618,0.0347706,0.296184
1619,0.0350668,0.295843
1620,0.0353626,0.295499
1621,0.0356581,0.295152
1622,0.0359533,0.294803
1623,0.0362481,0.29445
1624,0.0365425,0.294095
1625,0.0368366,0.293736
1626,0.0371304,0.293375
1627,0.0374237,0.293011
1628,0.0377168,0.292644
1629,0.0380094,0.292274
1630,0.0383017,0.291901
1631,0.0385936,0.291525
1632,0.0388851,0.291147
1633,0.0391762,0.290765
1634,0.039467,0.290381
1635,0.0397574,0.289994
1636,0.0400474,0.289604
1637,0.040337,0.289211
1638,0.0406262,0.288816
1639,0.040915,0.288417
1640,0.0412034,0.288016
1641,0.0414914,0.287612
1642,0.0417791,0.287205
1643,0.0420663,0.286795
1644,0.0423531,0.286383
1645,0.0426394,0.285968
1646,0.0429254,0.285549
1647,0.043211,0.285128
1648,0.0434961,0.284705
1649,0.0437808,0.284278
1650,0.0440651,0.283849
1651,0.0443489,0.283417
1652,0.0446323,0.282982
1653,0.0449153,0.282544
1654,0.0451979,0.282103
1655,0.04548,0.28166
1656,0.0457616,0.281214
1657,0.0460428,0.280765
1658,0.0463236,0.280314
1659,0.0466039,0.27986
1660,0.0468838,0.279403
1661,0.0471632,0.278943
1662,0.0474421,0.27848
1663,0.0477206,0.278015
1664,0.0479986,0.277547
1665,0.0482762,0.277077
1666,0.0485532,0.276603
1667,0.0488298,0.276127
1668,0.049106,0.275648
1669,0.0493816,0.275167
1670,0.0496568,0.274682
1671,0.0499315,0.274195
1672,0.0502057,0.273706
1673,0.0504794,0.273214
1674,0.0507526,0.272719
1675,0.0510253,0.272221
1676,0.0512975,0.271721
1677,0.0515692,0.271218
1678,0.0518405,0.270712
1679,0.0521112,0.270204
1680,0.0523814,0.269693
1681,0.0526511,0.269179
1682,0.0529203,0.268663
1683,0.0531889,0.268144
1684,0.0534571,0.267622
1685,0.0537247,0.267098
1686,0.0539918,0.266571
1687,0.0542583,0.266042
1688,0.0545244,0.26551
1689,0.0547899,0.264975
1690,0.0550549,0.264438
1691,0.0553193,0.263898
1692,0.0555832,0.263356
1693,0.0558466,0.262811
1694,0.0561094,0.262263
1695,0.0563716,0.261713
1696,0.0566334,0.26116
1697,0.0568945,0.260605
1698,0.0571551,0.260047
1699,0.0574152,0.259487
1700,0.0576747,0.258924
1701,0.0579336,0.258358
1702,0.0581919,0.25779
1703,0.0584497,0.25722
1704,0.0587069,0.256647
1705,0.0589636,0.256071
1706,0.0592197,0.255493
1707,0.0594752,0.254913
1708,0.0597301,0.254329
1709,0.0599844,0.253744
1710,0.0602381,0.253156
1711,0.0604913,0.252565
1712,0.0607439,0.251972
1713,0.0609958,0.251377
1714,0.0612472,0.250779
1715,0.061498,0.250178
1716,0.0617482,0.249575
1717,0.0619977,0.24897
1718,0.0622467,0.248362
1719,0.0624951,0.247752
1720,0.0627428,0.247139
1721,0.06299,0.246524
1722,0.0632365,0.245906
1723,0.0634824,0.245287
1724,0.0637277,0.244664
1725,0.0639724,0.244039
1726,0.0642164,0.243412
1727,0.0644598,0.242783
1728,0.0647026,0.242151
1729,0.0649447,0.241517
1730,0.0651863,0.24088
1731,0.0654271,0.240241
1732,0.0656674,0.2396
1733,0.065907,0.238956
1734,0.0661459,0.23831
1735,0.0663842,0.237661
1736,0.0666219,0.237011
1737,0.0668589,0.236357
1738,0.0670953,0.235702
1739,0.067331,0.235044
1740,0.067566,0.234384
1741,0.0678004,0.233722
1742,0.0680341,0.233057
1743,0.0682672,0.232391
1744,0.0684996,0.231721
1745,0.0687313,0.23105
1746,0.0689623,0.230376
1747,0.0691927,0.2297
1748,0.0694224,0.229022
1749,0.0696514,0.228341
1750,0.0698798,0.227659
1751,0.0701074,0.226974
1752,0.0703344,0.226287
1753,0.0705607,0.225597
1754,0.0707863,0.224906
1755,0.0710112,0.224212
1756,0.0712354,0.223516
1757,0.0714589,0.222817
1758,0.0716817,0.222117
1759,0.0719039,0.221414
1760,0.0721253,0.22071
1761,0.072346,0.220003
1762,0.072566,0.219294
1763,0.0727853,0.218582
1764,0.0730039,0.217869
1765,0.0732217,0.217153
1766,0.0734389,0.216436
1767,0.0736553,0.215716
1768,0.073871,0.214994
1769,0.074086,0.21427
1770,0.0743003,0.213544
1771,0.0745138,0.212816
1772,0.0747267,0.212085
1773,0.0749387,0.211353
1774,0.0751501,0.210619
1775,0.0753607,0.209882
1776,0.0755706,0.209143
1777,0.0757797,0.208403
1778,0.0759881,0.20766
1779,0.0761958,0.206915
1780,0.0764027,0.206169
1781,0.0766089,0.20542
1782,0.0768143,0.204669
1783,0.077019,0.203916
1784,0.0772229,0.203161
1785,0.0774261,0.202405
1786,0.0776285,0.201646
1787,0.0778301,0.200885
1788,0.078031,0.200122
1789,0.0782311,0.199358
1790,0.0784305,0.198591
1791,0.0786291,0.197822
1792,0.0788269,0.197052
1793,0.0790239,0.196279
1794,0.0792202,0.195505
1795,0.0794157,0.194729
1796,0.0796105,0.19395
1797,0.0798044,0.19317
1798,0.0799976,0.192388
1799,0.08019,0.191604
1800,0.0803816,0.190818
1801,0.0805724,0.190031
1802,0.0807624,0.189241
1803,0.0809517,0.18845
1804,0.0811401,0.187656
1805,0.0813278,0.186861
1806,0.0815146,0.186064
1807,0.0817007,0.185266
1808,0.081886,0.184465
1809,0.0820704,0.183663
1810,0.0822541,0.182858
1811,0.0824369,0.182052
1812,0.082619,0.181245
1813,0.0828002,0.180435
1814,0.0829807,0.179624
1815,0.0831603,0.178811
1816,0.0833391,0.177996
1817,0.0835171,0.177179
1818,0.0836943,0.176361
1819,0.0838706,0.175541
1820,0.0840462,0.174719
1821,0.0842209,0.173895
1822,0.0843948,0.17307
1823,0.0845679,0.172243
1824,0.0847401,0.171415
1825,0.0849115,0.170584
1826,0.0850821,0.169752
1827,0.0852519,0.168919
1828,0.0854208,0.168083
1829,0.0855889,0.167246
1830,0.0857561,0.166408
1831,0.0859225,0.165567
1832,0.0860881,0.164726
1833,0.0862528,0.163882
1834,0.0864167,0.163037
1835,0.0865797,0.16219
1836,0.0867419,0.161342
1837,0.0869033,0.160492
1838,0.0870638,0.159641
